"Notes"	"Region"	"Region Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"South"	"CENS-R3"	"2017"	"2017"	"85+ years"	"85+"	455	2248555	20.235	0.949
	"South"	"CENS-R3"	"2018"	"2018"	"1-4 years"	"1-4"	28	6215261	0.451	0.085
	"South"	"CENS-R3"	"2018"	"2018"	"5-9 years"	"5-9"	61	7842985	0.778	0.100
	"South"	"CENS-R3"	"2018"	"2018"	"10-14 years"	"10-14"	55	8112720	0.678	0.091
	"South"	"CENS-R3"	"2018"	"2018"	"15-19 years"	"15-19"	47	8083865	0.581	0.085
	"South"	"CENS-R3"	"2018"	"2018"	"20-24 years"	"20-24"	40	8235411	0.486	0.077
	"South"	"CENS-R3"	"2018"	"2018"	"25-29 years"	"25-29"	66	8896345	0.742	0.091
	"South"	"CENS-R3"	"2018"	"2018"	"30-34 years"	"30-34"	92	8327869	1.105	0.115
	"South"	"CENS-R3"	"2018"	"2018"	"35-39 years"	"35-39"	156	8209300	1.900	0.152
	"South"	"CENS-R3"	"2018"	"2018"	"40-44 years"	"40-44"	177	7600602	2.329	0.175
	"South"	"CENS-R3"	"2018"	"2018"	"45-49 years"	"45-49"	244	8012149	3.045	0.195
	"South"	"CENS-R3"	"2018"	"2018"	"50-54 years"	"50-54"	387	7931375	4.879	0.248
	"South"	"CENS-R3"	"2018"	"2018"	"55-59 years"	"55-59"	651	8211442	7.928	0.311
	"South"	"CENS-R3"	"2018"	"2018"	"60-64 years "	"60-64"	814	7555123	10.774	0.378
	"South"	"CENS-R3"	"2018"	"2018"	"65-69 years"	"65-69"	913	6443700	14.169	0.469
	"South"	"CENS-R3"	"2018"	"2018"	"70-74 years"	"70-74"	904	5196648	17.396	0.579
	"South"	"CENS-R3"	"2018"	"2018"	"75-79 years"	"75-79"	741	3590237	20.639	0.758
	"South"	"CENS-R3"	"2018"	"2018"	"80-84 years"	"80-84"	537	2322860	23.118	0.998
	"South"	"CENS-R3"	"2018"	"2018"	"85+ years"	"85+"	473	2292520	20.632	0.949
	"West"	"CENS-R4"	"1999"	"1999"	"1-4 years"	"1-4"	25	3678327	0.680	0.136
	"West"	"CENS-R4"	"1999"	"1999"	"5-9 years"	"5-9"	49	4912605	0.997	0.142
	"West"	"CENS-R4"	"1999"	"1999"	"10-14 years"	"10-14"	40	4662272	0.858	0.136
	"West"	"CENS-R4"	"1999"	"1999"	"15-19 years"	"15-19"	24	4579442	0.524	0.107
	"West"	"CENS-R4"	"1999"	"1999"	"20-24 years"	"20-24"	35	4321070	0.810	0.137
	"West"	"CENS-R4"	"1999"	"1999"	"25-29 years"	"25-29"	42	4618076	0.909	0.140
	"West"	"CENS-R4"	"1999"	"1999"	"30-34 years"	"30-34"	52	4812325	1.081	0.150
	"West"	"CENS-R4"	"1999"	"1999"	"35-39 years"	"35-39"	101	5162811	1.956	0.195
	"West"	"CENS-R4"	"1999"	"1999"	"40-44 years"	"40-44"	124	4940898	2.510	0.225
	"West"	"CENS-R4"	"1999"	"1999"	"45-49 years"	"45-49"	195	4368636	4.464	0.320
	"West"	"CENS-R4"	"1999"	"1999"	"50-54 years"	"50-54"	246	3687931	6.670	0.425
	"West"	"CENS-R4"	"1999"	"1999"	"55-59 years"	"55-59"	265	2748545	9.641	0.592
	"West"	"CENS-R4"	"1999"	"1999"	"60-64 years "	"60-64"	282	2184487	12.909	0.769
	"West"	"CENS-R4"	"1999"	"1999"	"65-69 years"	"65-69"	323	1912118	16.892	0.940
	"West"	"CENS-R4"	"1999"	"1999"	"70-74 years"	"70-74"	313	1742421	17.964	1.015
	"West"	"CENS-R4"	"1999"	"1999"	"75-79 years"	"75-79"	319	1462440	21.813	1.221
	"West"	"CENS-R4"	"1999"	"1999"	"80-84 years"	"80-84"	193	948726	20.343	1.464
	"West"	"CENS-R4"	"1999"	"1999"	"85+ years"	"85+"	130	783624	16.590	1.455
	"West"	"CENS-R4"	"2000"	"2000"	"1-4 years"	"1-4"	22	3667562	0.600	0.128
	"West"	"CENS-R4"	"2000"	"2000"	"5-9 years"	"5-9"	48	4890593	0.981	0.142
	"West"	"CENS-R4"	"2000"	"2000"	"10-14 years"	"10-14"	32	4800009	0.667	0.118
	"West"	"CENS-R4"	"2000"	"2000"	"15-19 years"	"15-19"	28	4664256	0.600	0.113
	"West"	"CENS-R4"	"2000"	"2000"	"20-24 years"	"20-24"	23	4496550	0.512	0.107
	"West"	"CENS-R4"	"2000"	"2000"	"25-29 years"	"25-29"	37	4609239	0.803	0.132
	"West"	"CENS-R4"	"2000"	"2000"	"30-34 years"	"30-34"	46	4796741	0.959	0.141
	"West"	"CENS-R4"	"2000"	"2000"	"35-39 years"	"35-39"	106	5114916	2.072	0.201
	"West"	"CENS-R4"	"2000"	"2000"	"40-44 years"	"40-44"	148	5017575	2.950	0.242
	"West"	"CENS-R4"	"2000"	"2000"	"45-49 years"	"45-49"	198	4506912	4.393	0.312
	"West"	"CENS-R4"	"2000"	"2000"	"50-54 years"	"50-54"	238	3891129	6.116	0.396
	"West"	"CENS-R4"	"2000"	"2000"	"55-59 years"	"55-59"	228	2873723	7.934	0.525
	"West"	"CENS-R4"	"2000"	"2000"	"60-64 years "	"60-64"	265	2239208	11.835	0.727
	"West"	"CENS-R4"	"2000"	"2000"	"65-69 years"	"65-69"	295	1918424	15.377	0.895
	"West"	"CENS-R4"	"2000"	"2000"	"70-74 years"	"70-74"	298	1750481	17.024	0.986
	"West"	"CENS-R4"	"2000"	"2000"	"75-79 years"	"75-79"	299	1491608	20.045	1.159
	"West"	"CENS-R4"	"2000"	"2000"	"80-84 years"	"80-84"	212	977298	21.692	1.490
	"West"	"CENS-R4"	"2000"	"2000"	"85+ years"	"85+"	151	812008	18.596	1.513
	"West"	"CENS-R4"	"2001"	"2001"	"1-4 years"	"1-4"	34	3648955	0.932	0.160
	"West"	"CENS-R4"	"2001"	"2001"	"5-9 years"	"5-9"	41	4824405	0.850	0.133
	"West"	"CENS-R4"	"2001"	"2001"	"10-14 years"	"10-14"	28	4914573	0.570	0.108
	"West"	"CENS-R4"	"2001"	"2001"	"15-19 years"	"15-19"	23	4710175	0.488	0.102
	"West"	"CENS-R4"	"2001"	"2001"	"20-24 years"	"20-24"	27	4696059	0.575	0.111
	"West"	"CENS-R4"	"2001"	"2001"	"25-29 years"	"25-29"	35	4556886	0.768	0.130
	"West"	"CENS-R4"	"2001"	"2001"	"30-34 years"	"30-34"	74	4874226	1.518	0.176
	"West"	"CENS-R4"	"2001"	"2001"	"35-39 years"	"35-39"	101	5042803	2.003	0.199
	"West"	"CENS-R4"	"2001"	"2001"	"40-44 years"	"40-44"	135	5093365	2.651	0.228
	"West"	"CENS-R4"	"2001"	"2001"	"45-49 years"	"45-49"	200	4624681	4.325	0.306
	"West"	"CENS-R4"	"2001"	"2001"	"50-54 years"	"50-54"	239	4107276	5.819	0.376
	"West"	"CENS-R4"	"2001"	"2001"	"55-59 years"	"55-59"	250	2996501	8.343	0.528
	"West"	"CENS-R4"	"2001"	"2001"	"60-64 years "	"60-64"	269	2319191	11.599	0.707
	"West"	"CENS-R4"	"2001"	"2001"	"65-69 years"	"65-69"	256	1940797	13.190	0.824
	"West"	"CENS-R4"	"2001"	"2001"	"70-74 years"	"70-74"	297	1754519	16.928	0.982
	"West"	"CENS-R4"	"2001"	"2001"	"75-79 years"	"75-79"	299	1499801	19.936	1.153
	"West"	"CENS-R4"	"2001"	"2001"	"80-84 years"	"80-84"	189	1020186	18.526	1.348
	"West"	"CENS-R4"	"2001"	"2001"	"85+ years"	"85+"	142	831644	17.075	1.433
	"West"	"CENS-R4"	"2002"	"2002"	"1-4 years"	"1-4"	24	3697088	0.649	0.133
	"West"	"CENS-R4"	"2002"	"2002"	"5-9 years"	"5-9"	50	4746623	1.053	0.149
	"West"	"CENS-R4"	"2002"	"2002"	"10-14 years"	"10-14"	35	5015210	0.698	0.118
	"West"	"CENS-R4"	"2002"	"2002"	"15-19 years"	"15-19"	24	4756839	0.505	0.103
	"West"	"CENS-R4"	"2002"	"2002"	"20-24 years"	"20-24"	27	4841604	0.558	0.107
	"West"	"CENS-R4"	"2002"	"2002"	"25-29 years"	"25-29"	39	4561178	0.855	0.137
	"West"	"CENS-R4"	"2002"	"2002"	"30-34 years"	"30-34"	60	4905545	1.223	0.158
	"West"	"CENS-R4"	"2002"	"2002"	"35-39 years"	"35-39"	87	4951181	1.757	0.188
	"West"	"CENS-R4"	"2002"	"2002"	"40-44 years"	"40-44"	148	5129225	2.885	0.237
	"West"	"CENS-R4"	"2002"	"2002"	"45-49 years"	"45-49"	195	4754771	4.101	0.294
	"West"	"CENS-R4"	"2002"	"2002"	"50-54 years"	"50-54"	245	4149634	5.904	0.377
	"West"	"CENS-R4"	"2002"	"2002"	"55-59 years"	"55-59"	279	3274270	8.521	0.510
	"West"	"CENS-R4"	"2002"	"2002"	"60-64 years "	"60-64"	266	2422822	10.979	0.673
	"West"	"CENS-R4"	"2002"	"2002"	"65-69 years"	"65-69"	279	1976446	14.116	0.845
	"West"	"CENS-R4"	"2002"	"2002"	"70-74 years"	"70-74"	322	1754204	18.356	1.023
	"West"	"CENS-R4"	"2002"	"2002"	"75-79 years"	"75-79"	296	1501094	19.719	1.146
	"West"	"CENS-R4"	"2002"	"2002"	"80-84 years"	"80-84"	199	1063441	18.713	1.327
	"West"	"CENS-R4"	"2002"	"2002"	"85+ years"	"85+"	168	850226	19.759	1.524
	"West"	"CENS-R4"	"2003"	"2003"	"1-4 years"	"1-4"	26	3744060	0.694	0.136
	"West"	"CENS-R4"	"2003"	"2003"	"5-9 years"	"5-9"	58	4675196	1.241	0.163
	"West"	"CENS-R4"	"2003"	"2003"	"10-14 years"	"10-14"	47	5076838	0.926	0.135
	"West"	"CENS-R4"	"2003"	"2003"	"15-19 years"	"15-19"	27	4818554	0.560	0.108
	"West"	"CENS-R4"	"2003"	"2003"	"20-24 years"	"20-24"	28	4923319	0.569	0.107
	"West"	"CENS-R4"	"2003"	"2003"	"25-29 years"	"25-29"	44	4599298	0.957	0.144
	"West"	"CENS-R4"	"2003"	"2003"	"30-34 years"	"30-34"	62	4879553	1.271	0.161
	"West"	"CENS-R4"	"2003"	"2003"	"35-39 years"	"35-39"	88	4873364	1.806	0.192
	"West"	"CENS-R4"	"2003"	"2003"	"40-44 years"	"40-44"	147	5144815	2.857	0.236
	"West"	"CENS-R4"	"2003"	"2003"	"45-49 years"	"45-49"	190	4855687	3.913	0.284
	"West"	"CENS-R4"	"2003"	"2003"	"50-54 years"	"50-54"	247	4258649	5.800	0.369
	"West"	"CENS-R4"	"2003"	"2003"	"55-59 years"	"55-59"	291	3454434	8.424	0.494
	"West"	"CENS-R4"	"2003"	"2003"	"60-64 years "	"60-64"	313	2569924	12.179	0.688
	"West"	"CENS-R4"	"2003"	"2003"	"65-69 years"	"65-69"	280	2034251	13.764	0.823
	"West"	"CENS-R4"	"2003"	"2003"	"70-74 years"	"70-74"	341	1755166	19.428	1.052
	"West"	"CENS-R4"	"2003"	"2003"	"75-79 years"	"75-79"	307	1505043	20.398	1.164
	"West"	"CENS-R4"	"2003"	"2003"	"80-84 years"	"80-84"	198	1094296	18.094	1.286
	"West"	"CENS-R4"	"2003"	"2003"	"85+ years"	"85+"	177	878987	20.137	1.514
	"West"	"CENS-R4"	"2004"	"2004"	"1-4 years"	"1-4"	25	3803750	0.657	0.131
	"West"	"CENS-R4"	"2004"	"2004"	"5-9 years"	"5-9"	56	4622832	1.211	0.162
	"West"	"CENS-R4"	"2004"	"2004"	"10-14 years"	"10-14"	26	5102177	0.510	0.100
	"West"	"CENS-R4"	"2004"	"2004"	"15-19 years"	"15-19"	26	4905117	0.530	0.104
	"West"	"CENS-R4"	"2004"	"2004"	"20-24 years"	"20-24"	24	4981697	0.482	0.098
	"West"	"CENS-R4"	"2004"	"2004"	"25-29 years"	"25-29"	33	4698616	0.702	0.122
	"West"	"CENS-R4"	"2004"	"2004"	"30-34 years"	"30-34"	54	4829775	1.118	0.152
	"West"	"CENS-R4"	"2004"	"2004"	"35-39 years"	"35-39"	74	4831772	1.532	0.178
	"West"	"CENS-R4"	"2004"	"2004"	"40-44 years"	"40-44"	130	5169146	2.515	0.221
	"West"	"CENS-R4"	"2004"	"2004"	"45-49 years"	"45-49"	187	4920559	3.800	0.278
	"West"	"CENS-R4"	"2004"	"2004"	"50-54 years"	"50-54"	220	4383709	5.019	0.338
	"West"	"CENS-R4"	"2004"	"2004"	"55-59 years"	"55-59"	309	3648815	8.469	0.482
	"West"	"CENS-R4"	"2004"	"2004"	"60-64 years "	"60-64"	299	2701474	11.068	0.640
	"West"	"CENS-R4"	"2004"	"2004"	"65-69 years"	"65-69"	276	2099309	13.147	0.791
	"West"	"CENS-R4"	"2004"	"2004"	"70-74 years"	"70-74"	304	1757166	17.301	0.992
	"West"	"CENS-R4"	"2004"	"2004"	"75-79 years"	"75-79"	299	1498161	19.958	1.154
	"West"	"CENS-R4"	"2004"	"2004"	"80-84 years"	"80-84"	238	1127829	21.102	1.368
	"West"	"CENS-R4"	"2004"	"2004"	"85+ years"	"85+"	199	902169	22.058	1.564
	"West"	"CENS-R4"	"2005"	"2005"	"1-4 years"	"1-4"	24	3855119	0.623	0.127
	"West"	"CENS-R4"	"2005"	"2005"	"5-9 years"	"5-9"	41	4588523	0.894	0.140
	"West"	"CENS-R4"	"2005"	"2005"	"10-14 years"	"10-14"	30	5075238	0.591	0.108
	"West"	"CENS-R4"	"2005"	"2005"	"15-19 years"	"15-19"	34	5015741	0.678	0.116
	"West"	"CENS-R4"	"2005"	"2005"	"20-24 years"	"20-24"	33	5016418	0.658	0.115
	"West"	"CENS-R4"	"2005"	"2005"	"25-29 years"	"25-29"	49	4820326	1.017	0.145
	"West"	"CENS-R4"	"2005"	"2005"	"30-34 years"	"30-34"	54	4741822	1.139	0.155
	"West"	"CENS-R4"	"2005"	"2005"	"35-39 years"	"35-39"	71	4869675	1.458	0.173
	"West"	"CENS-R4"	"2005"	"2005"	"40-44 years"	"40-44"	127	5125093	2.478	0.220
	"West"	"CENS-R4"	"2005"	"2005"	"45-49 years"	"45-49"	189	5005317	3.776	0.275
	"West"	"CENS-R4"	"2005"	"2005"	"50-54 years"	"50-54"	281	4501424	6.242	0.372
	"West"	"CENS-R4"	"2005"	"2005"	"55-59 years"	"55-59"	342	3867054	8.844	0.478
	"West"	"CENS-R4"	"2005"	"2005"	"60-64 years "	"60-64"	349	2824781	12.355	0.661
	"West"	"CENS-R4"	"2005"	"2005"	"65-69 years"	"65-69"	319	2162783	14.750	0.826
	"West"	"CENS-R4"	"2005"	"2005"	"70-74 years"	"70-74"	297	1771285	16.767	0.973
	"West"	"CENS-R4"	"2005"	"2005"	"75-79 years"	"75-79"	321	1507744	21.290	1.188
	"West"	"CENS-R4"	"2005"	"2005"	"80-84 years"	"80-84"	260	1151743	22.574	1.400
	"West"	"CENS-R4"	"2005"	"2005"	"85+ years"	"85+"	165	942932	17.499	1.362
	"West"	"CENS-R4"	"2006"	"2006"	"1-4 years"	"1-4"	26	3878231	0.670	0.131
	"West"	"CENS-R4"	"2006"	"2006"	"5-9 years"	"5-9"	37	4622600	0.800	0.132
	"West"	"CENS-R4"	"2006"	"2006"	"10-14 years"	"10-14"	38	5042213	0.754	0.122
	"West"	"CENS-R4"	"2006"	"2006"	"15-19 years"	"15-19"	28	5119411	0.547	0.103
	"West"	"CENS-R4"	"2006"	"2006"	"20-24 years"	"20-24"	32	5033375	0.636	0.112
	"West"	"CENS-R4"	"2006"	"2006"	"25-29 years"	"25-29"	47	4989140	0.942	0.137
	"West"	"CENS-R4"	"2006"	"2006"	"30-34 years"	"30-34"	61	4678292	1.304	0.167
	"West"	"CENS-R4"	"2006"	"2006"	"35-39 years"	"35-39"	78	4941280	1.579	0.179
	"West"	"CENS-R4"	"2006"	"2006"	"40-44 years"	"40-44"	115	5047934	2.278	0.212
	"West"	"CENS-R4"	"2006"	"2006"	"45-49 years"	"45-49"	204	5074271	4.020	0.281
	"West"	"CENS-R4"	"2006"	"2006"	"50-54 years"	"50-54"	263	4620493	5.692	0.351
	"West"	"CENS-R4"	"2006"	"2006"	"55-59 years"	"55-59"	312	4077810	7.651	0.433
	"West"	"CENS-R4"	"2006"	"2006"	"60-64 years "	"60-64"	338	2942879	11.485	0.625
	"West"	"CENS-R4"	"2006"	"2006"	"65-69 years"	"65-69"	292	2236805	13.054	0.764
	"West"	"CENS-R4"	"2006"	"2006"	"70-74 years"	"70-74"	284	1789966	15.866	0.941
	"West"	"CENS-R4"	"2006"	"2006"	"75-79 years"	"75-79"	287	1510268	19.003	1.122
	"West"	"CENS-R4"	"2006"	"2006"	"80-84 years"	"80-84"	248	1159722	21.384	1.358
	"West"	"CENS-R4"	"2006"	"2006"	"85+ years"	"85+"	182	985676	18.464	1.369
	"West"	"CENS-R4"	"2007"	"2007"	"1-4 years"	"1-4"	38	3917110	0.970	0.157
	"West"	"CENS-R4"	"2007"	"2007"	"5-9 years"	"5-9"	43	4660473	0.923	0.141
	"West"	"CENS-R4"	"2007"	"2007"	"10-14 years"	"10-14"	30	4996718	0.600	0.110
	"West"	"CENS-R4"	"2007"	"2007"	"15-19 years"	"15-19"	22	5205810	0.423	0.090
	"West"	"CENS-R4"	"2007"	"2007"	"20-24 years"	"20-24"	34	5044199	0.674	0.116
	"West"	"CENS-R4"	"2007"	"2007"	"25-29 years"	"25-29"	32	5100465	0.627	0.111
	"West"	"CENS-R4"	"2007"	"2007"	"30-34 years"	"30-34"	64	4680732	1.367	0.171
	"West"	"CENS-R4"	"2007"	"2007"	"35-39 years"	"35-39"	76	4970529	1.529	0.175
	"West"	"CENS-R4"	"2007"	"2007"	"40-44 years"	"40-44"	123	4953153	2.483	0.224
	"West"	"CENS-R4"	"2007"	"2007"	"45-49 years"	"45-49"	192	5103332	3.762	0.272
	"West"	"CENS-R4"	"2007"	"2007"	"50-54 years"	"50-54"	255	4748495	5.370	0.336
	"West"	"CENS-R4"	"2007"	"2007"	"55-59 years"	"55-59"	339	4115415	8.237	0.447
	"West"	"CENS-R4"	"2007"	"2007"	"60-64 years "	"60-64"	326	3209349	10.158	0.563
	"West"	"CENS-R4"	"2007"	"2007"	"65-69 years"	"65-69"	307	2335480	13.145	0.750
	"West"	"CENS-R4"	"2007"	"2007"	"70-74 years"	"70-74"	304	1822128	16.684	0.957
	"West"	"CENS-R4"	"2007"	"2007"	"75-79 years"	"75-79"	295	1510184	19.534	1.137
	"West"	"CENS-R4"	"2007"	"2007"	"80-84 years"	"80-84"	256	1164898	21.976	1.374
	"West"	"CENS-R4"	"2007"	"2007"	"85+ years"	"85+"	185	1031446	17.936	1.319
	"West"	"CENS-R4"	"2008"	"2008"	"1-4 years"	"1-4"	29	3972679	0.730	0.136
	"West"	"CENS-R4"	"2008"	"2008"	"5-9 years"	"5-9"	54	4738756	1.140	0.155
	"West"	"CENS-R4"	"2008"	"2008"	"10-14 years"	"10-14"	35	4964493	0.705	0.119
	"West"	"CENS-R4"	"2008"	"2008"	"15-19 years"	"15-19"	28	5261082	0.532	0.101
	"West"	"CENS-R4"	"2008"	"2008"	"20-24 years"	"20-24"	28	5086070	0.551	0.104
	"West"	"CENS-R4"	"2008"	"2008"	"25-29 years"	"25-29"	42	5195169	0.808	0.125
	"West"	"CENS-R4"	"2008"	"2008"	"30-34 years"	"30-34"	49	4739863	1.034	0.148
	"West"	"CENS-R4"	"2008"	"2008"	"35-39 years"	"35-39"	66	4960289	1.331	0.164
	"West"	"CENS-R4"	"2008"	"2008"	"40-44 years"	"40-44"	119	4884200	2.436	0.223
	"West"	"CENS-R4"	"2008"	"2008"	"45-49 years"	"45-49"	183	5118413	3.575	0.264
	"West"	"CENS-R4"	"2008"	"2008"	"50-54 years"	"50-54"	273	4851489	5.627	0.341
	"West"	"CENS-R4"	"2008"	"2008"	"55-59 years"	"55-59"	337	4218868	7.988	0.435
	"West"	"CENS-R4"	"2008"	"2008"	"60-64 years "	"60-64"	418	3384268	12.351	0.604
	"West"	"CENS-R4"	"2008"	"2008"	"65-69 years"	"65-69"	348	2480364	14.030	0.752
	"West"	"CENS-R4"	"2008"	"2008"	"70-74 years"	"70-74"	313	1874429	16.698	0.944
	"West"	"CENS-R4"	"2008"	"2008"	"75-79 years"	"75-79"	283	1511446	18.724	1.113
	"West"	"CENS-R4"	"2008"	"2008"	"80-84 years"	"80-84"	249	1170553	21.272	1.348
	"West"	"CENS-R4"	"2008"	"2008"	"85+ years"	"85+"	215	1073357	20.031	1.366
	"West"	"CENS-R4"	"2009"	"2009"	"1-4 years"	"1-4"	17	4006091	0.424	0.103
	"West"	"CENS-R4"	"2009"	"2009"	"5-9 years"	"5-9"	43	4831666	0.890	0.136
	"West"	"CENS-R4"	"2009"	"2009"	"10-14 years"	"10-14"	21	4950899	0.424	0.093
	"West"	"CENS-R4"	"2009"	"2009"	"15-19 years"	"15-19"	33	5276157	0.625	0.109
	"West"	"CENS-R4"	"2009"	"2009"	"20-24 years"	"20-24"	25	5133776	0.487	0.097
	"West"	"CENS-R4"	"2009"	"2009"	"25-29 years"	"25-29"	51	5234554	0.974	0.136
	"West"	"CENS-R4"	"2009"	"2009"	"30-34 years"	"30-34"	49	4840341	1.012	0.145
	"West"	"CENS-R4"	"2009"	"2009"	"35-39 years"	"35-39"	87	4917482	1.769	0.190
	"West"	"CENS-R4"	"2009"	"2009"	"40-44 years"	"40-44"	137	4838914	2.831	0.242
	"West"	"CENS-R4"	"2009"	"2009"	"45-49 years"	"45-49"	183	5137581	3.562	0.263
	"West"	"CENS-R4"	"2009"	"2009"	"50-54 years"	"50-54"	260	4917642	5.287	0.328
	"West"	"CENS-R4"	"2009"	"2009"	"55-59 years"	"55-59"	323	4339456	7.443	0.414
	"West"	"CENS-R4"	"2009"	"2009"	"60-64 years "	"60-64"	347	3575835	9.704	0.521
	"West"	"CENS-R4"	"2009"	"2009"	"65-69 years"	"65-69"	374	2612380	14.316	0.740
	"West"	"CENS-R4"	"2009"	"2009"	"70-74 years"	"70-74"	325	1936901	16.779	0.931
	"West"	"CENS-R4"	"2009"	"2009"	"75-79 years"	"75-79"	314	1518347	20.680	1.167
	"West"	"CENS-R4"	"2009"	"2009"	"80-84 years"	"80-84"	262	1171770	22.359	1.381
	"West"	"CENS-R4"	"2009"	"2009"	"85+ years"	"85+"	258	1119626	23.043	1.435
	"West"	"CENS-R4"	"2010"	"2010"	"1-4 years"	"1-4"	23	3994978	0.576	0.120
	"West"	"CENS-R4"	"2010"	"2010"	"5-9 years"	"5-9"	36	4904093	0.734	0.122
	"West"	"CENS-R4"	"2010"	"2010"	"10-14 years"	"10-14"	37	4949547	0.748	0.123
	"West"	"CENS-R4"	"2010"	"2010"	"20-24 years"	"20-24"	26	5217638	0.498	0.098
	"West"	"CENS-R4"	"2010"	"2010"	"25-29 years"	"25-29"	29	5239651	0.553	0.103
	"West"	"CENS-R4"	"2010"	"2010"	"30-34 years"	"30-34"	53	4949278	1.071	0.147
	"West"	"CENS-R4"	"2010"	"2010"	"35-39 years"	"35-39"	89	4837983	1.840	0.195
	"West"	"CENS-R4"	"2010"	"2010"	"40-44 years"	"40-44"	104	4874989	2.133	0.209
	"West"	"CENS-R4"	"2010"	"2010"	"45-49 years"	"45-49"	184	5084287	3.619	0.267
	"West"	"CENS-R4"	"2010"	"2010"	"50-54 years"	"50-54"	283	4997595	5.663	0.337
	"West"	"CENS-R4"	"2010"	"2010"	"55-59 years"	"55-59"	350	4454165	7.858	0.420
	"West"	"CENS-R4"	"2010"	"2010"	"60-64 years "	"60-64"	391	3787266	10.324	0.522
	"West"	"CENS-R4"	"2010"	"2010"	"65-69 years"	"65-69"	388	2731678	14.204	0.721
	"West"	"CENS-R4"	"2010"	"2010"	"70-74 years"	"70-74"	316	1996128	15.831	0.891
	"West"	"CENS-R4"	"2010"	"2010"	"75-79 years"	"75-79"	302	1531258	19.722	1.135
	"West"	"CENS-R4"	"2010"	"2010"	"80-84 years"	"80-84"	257	1184787	21.692	1.353
	"West"	"CENS-R4"	"2010"	"2010"	"85+ years"	"85+"	222	1162282	19.100	1.282
	"West"	"CENS-R4"	"2011"	"2011"	"1-4 years"	"1-4"	30	3976571	0.754	0.138
	"West"	"CENS-R4"	"2011"	"2011"	"5-9 years"	"5-9"	43	4921145	0.874	0.133
	"West"	"CENS-R4"	"2011"	"2011"	"10-14 years"	"10-14"	24	4944382	0.485	0.099
	"West"	"CENS-R4"	"2011"	"2011"	"15-19 years"	"15-19"	36	5131544	0.702	0.117
	"West"	"CENS-R4"	"2011"	"2011"	"20-24 years"	"20-24"	27	5362394	0.504	0.097
	"West"	"CENS-R4"	"2011"	"2011"	"25-29 years"	"25-29"	38	5276906	0.720	0.117
	"West"	"CENS-R4"	"2011"	"2011"	"30-34 years"	"30-34"	53	5062586	1.047	0.144
	"West"	"CENS-R4"	"2011"	"2011"	"35-39 years"	"35-39"	68	4763240	1.428	0.173
	"West"	"CENS-R4"	"2011"	"2011"	"40-44 years"	"40-44"	140	4938930	2.835	0.240
	"West"	"CENS-R4"	"2011"	"2011"	"45-49 years"	"45-49"	172	4987316	3.449	0.263
	"West"	"CENS-R4"	"2011"	"2011"	"50-54 years"	"50-54"	281	5042442	5.573	0.332
	"West"	"CENS-R4"	"2011"	"2011"	"55-59 years"	"55-59"	370	4560127	8.114	0.422
	"West"	"CENS-R4"	"2011"	"2011"	"60-64 years "	"60-64"	456	3977886	11.463	0.537
	"West"	"CENS-R4"	"2011"	"2011"	"65-69 years"	"65-69"	405	2838246	14.269	0.709
	"West"	"CENS-R4"	"2011"	"2011"	"70-74 years"	"70-74"	355	2070842	17.143	0.910
	"West"	"CENS-R4"	"2011"	"2011"	"75-79 years"	"75-79"	281	1555198	18.068	1.078
	"West"	"CENS-R4"	"2011"	"2011"	"80-84 years"	"80-84"	259	1196303	21.650	1.345
	"West"	"CENS-R4"	"2011"	"2011"	"85+ years"	"85+"	246	1200546	20.491	1.306
	"West"	"CENS-R4"	"2012"	"2012"	"1-4 years"	"1-4"	24	3951144	0.607	0.124
	"West"	"CENS-R4"	"2012"	"2012"	"5-9 years"	"5-9"	50	4975315	1.005	0.142
	"West"	"CENS-R4"	"2012"	"2012"	"10-14 years"	"10-14"	32	4926352	0.650	0.115
	"West"	"CENS-R4"	"2012"	"2012"	"15-19 years"	"15-19"	27	5061653	0.533	0.103
	"West"	"CENS-R4"	"2012"	"2012"	"20-24 years"	"20-24"	33	5472734	0.603	0.105
	"West"	"CENS-R4"	"2012"	"2012"	"25-29 years"	"25-29"	43	5299647	0.811	0.124
	"West"	"CENS-R4"	"2012"	"2012"	"30-34 years"	"30-34"	54	5173717	1.044	0.142
	"West"	"CENS-R4"	"2012"	"2012"	"35-39 years"	"35-39"	77	4772811	1.613	0.184
	"West"	"CENS-R4"	"2012"	"2012"	"40-44 years"	"40-44"	115	4962378	2.317	0.216
	"West"	"CENS-R4"	"2012"	"2012"	"45-49 years"	"45-49"	185	4897423	3.777	0.278
	"West"	"CENS-R4"	"2012"	"2012"	"50-54 years"	"50-54"	283	5050524	5.603	0.333
	"West"	"CENS-R4"	"2012"	"2012"	"55-59 years"	"55-59"	383	4671717	8.198	0.419
	"West"	"CENS-R4"	"2012"	"2012"	"60-64 years "	"60-64"	460	4000027	11.500	0.536
	"West"	"CENS-R4"	"2012"	"2012"	"65-69 years"	"65-69"	474	3098701	15.297	0.703
	"West"	"CENS-R4"	"2012"	"2012"	"70-74 years"	"70-74"	363	2168492	16.740	0.879
	"West"	"CENS-R4"	"2012"	"2012"	"75-79 years"	"75-79"	304	1590216	19.117	1.096
